山西省大同市阳高县,113.748945,40.36106
山西省大同市天镇县,114.090867,40.420237
山西省大同市广灵县,114.274025,39.761749
山西省大同市灵丘县,114.23435,39.442406
山西省大同市浑源县,113.699475,39.693407
山西省大同市左云县,112.703008,40.013442
山西省大同市云州区,113.2988855,40.075708
山西省阳泉市,113.580519,37.856971
山西省阳泉市市辖区,113.580519,37.856971
山西省阳泉市城区,113.60067,37.847437
山西省阳泉市矿区,113.580519,37.856971
山西省阳泉市郊区,113.594164,37.944679
山西省阳泉市平定县,113.657841,37.786653
山西省阳泉市盂县,113.41233,38.085619
山西省长治市,113.116255,36.195386
山西省长治市市辖区,113.116255,36.195386
山西省长治市潞州区,113.6132985,40.0403365
山西省长治市城区上党,113.11121,36.187185
山西省长治市襄垣县,113.051491,36.535817
山西省长治市屯留区,113.1237605,36.2034125
山西省长治市平顺县,113.435961,36.200179
山西省长治市黎城县,113.386544,36.503621
山西省长治市壶关县,113.207049,36.115449
山西省长治市长子县,112.8779,36.122334
山西省长治市武乡县,112.864562,36.837625
山西省长治市沁县,112.699226,36.756064
山西省长治市沁源县,112.337446,36.5002
山西省长治市潞城区,112.8930095,36.3159725
山西省晋城市,112.851831,35.490701
山西省晋城市市辖区,112.851831,35.490701
山西省晋城市城区,112.853555,35.501572
山西省晋城市沁水县,112.186739,35.690141
山西省晋城市阳城县,112.414738,35.486029
山西省晋城市陵川县,113.280688,35.775685
山西省晋城市泽州县,112.899137,35.617221
山西省晋城市高平市,112.92392,35.797997
山西省朔州市,112.432825,39.331595
山西省朔州市市辖区,112.432825,39.331595
山西省朔州市朔城区,112.43225,39.31894
山西省朔州市平鲁区,112.288331,39.512155
山西省朔州市山阴县,112.8166,39.526227
山西省朔州市应县,113.191099,39.554247
山西省朔州市右玉县,112.466989,39.989064
山西省朔州市怀仁县怀仁,113.118504,39.810401
山西省晋中市,112.752694,37.687024
山西省晋中市市辖区,112.752694,37.687024
山西省晋中市榆次区,112.708241,37.697792
山西省晋中市榆社县,112.975287,37.070788
山西省晋中市左权县,113.379372,37.082681
山西省晋中市和顺县,113.570438,37.329664
山西省晋中市昔阳县,113.706875,37.61121
山西省晋中市寿阳县,113.176434,37.895325
山西省晋中市太谷县,112.551357,37.421308
山西省晋中市祁县,112.335297,37.358317
山西省晋中市平遥县,112.176273,37.189559
山西省晋中市灵石县,111.778685,36.84786
山西省晋中市介休市,111.916712,37.026945
山西省运城市,111.007528,35.026412
山西省运城市市辖区,111.007528,35.026412
山西省运城市盐湖区,110.998272,35.015101
山西省运城市临猗县,110.774547,35.144277
山西省运城市万荣县,110.838024,35.415254
山西省运城市闻喜县,111.22472,35.356644
山西省运城市稷山县,110.983333,35.604025
山西省运城市新绛县,111.224778,35.616288
山西省运城市绛县,111.568236,35.49119
山西省运城市垣曲县,111.669917,35.29762
山西省运城市夏县,111.220456,35.141363
山西省运城市平陆县,111.194133,34.82926
山西省运城市芮城县,110.694369,34.69358
山西省运城市永济市,110.447549,34.86705
山西省运城市河津市,110.712063,35.596383
山西省忻州市,112.734174,38.416663
山西省忻州市市辖区,112.734174,38.416663
山西省忻州市忻府区,112.746046,38.404243
山西省忻州市定襄县,112.957215,38.473548
山西省忻州市五台县,113.255309,38.728315
山西省忻州市代县,112.960282,39.066917
山西省忻州市繁峙县,113.265564,39.188811
山西省忻州市宁武县,112.304722,39.001524
山西省忻州市静乐县,111.93944,38.359036
山西省忻州市神池县,112.211297,39.090553
山西省忻州市五寨县,111.846905,38.910726
山西省忻州市岢岚县,111.57285,38.70418
山西省忻州市河曲县,111.138472,39.384482
山西省忻州市保德县,111.086564,39.022488
山西省忻州市偏关县,111.508831,39.436306
山西省忻州市原平市,112.711059,38.731402
山西省临汾市,111.518976,36.088005
山西省临汾市市辖区,111.518976,36.088005
山西省临汾市尧都区,111.579554,36.078841
山西省临汾市曲沃县,111.475861,35.641087
山西省临汾市翼城县,111.718951,35.738576
山西省临汾市襄汾县,111.441725,35.876293
山西省临汾市洪洞县,111.674966,36.253748
山西省临汾市古县,111.920466,36.266914
山西省临汾市安泽县,112.250144,36.147787
山西省临汾市浮山县,111.848883,35.968124
山西省临汾市吉县,110.681763,36.098188
山西省临汾市乡宁县,110.847021,35.970389
山西省临汾市大宁县,110.752903,36.465133
山西省临汾市隰县,110.940638,36.693331
山西省临汾市永和县,110.632007,36.759507
山西省临汾市蒲县,111.096439,36.411827
山西省临汾市汾西县,111.563951,36.652854
山西省临汾市侯马市,111.372002,35.619105
山西省临汾市霍州市,111.755398,36.568931
山西省吕梁市,111.144319,37.518314
山西省吕梁市市辖区,111.144319,37.518314
山西省吕梁市离石区,111.150733,37.517641
山西省吕梁市文水县,112.028866,37.438102
山西省吕梁市交城县,112.155841,37.55197
山西省吕梁市兴县,111.127668,38.46239
山西省吕梁市临县,110.992094,37.950758
山西省吕梁市柳林县,110.889071,37.429832
山西省吕梁市石楼县,110.834561,36.997412
山西省吕梁市岚县,111.671917,38.279299
山西省吕梁市方山县,111.244098,37.894631
山西省吕梁市中阳县,111.179657,37.357058
山西省吕梁市交口县,111.181151,36.982186
山西省吕梁市孝义市,111.778818,37.146294
山西省吕梁市汾阳市,111.769894,37.261564
内蒙古自治区,111.765617,40.817498
内蒙古自治区呼和浩特市,111.74918,40.842585
内蒙古自治区呼和浩特市市辖区,111.74918,40.842585
内蒙古自治区呼和浩特市新城区,111.665544,40.858289
内蒙古自治区呼和浩特市回民区,111.623692,40.808608
内蒙古自治区呼和浩特市玉泉区,111.673881,40.753655
内蒙古自治区呼和浩特市赛罕区,111.701857,40.792097
内蒙古自治区呼和浩特市土默特左旗,111.163902,40.729573
内蒙古自治区呼和浩特市托克托县,111.194313,40.277431
内蒙古自治区呼和浩特市和林格尔县,111.821843,40.378787
内蒙古自治区呼和浩特市清水河县,111.647609,39.921095
内蒙古自治区呼和浩特市武川县,111.451303,41.096471
内蒙古自治区包头市,109.840347,40.657449
内蒙古自治区包头市市辖区,109.840347,40.657449
内蒙古自治区包头市东河区,110.044142,40.575948
内蒙古自治区包头市昆都仑区,109.838178,40.642236
内蒙古自治区包头市青山区,109.901572,40.643246
内蒙古自治区包头市石拐区,110.060686,40.676645
内蒙古自治区包头市白云鄂博矿区,109.97016,41.769246
内蒙古自治区包头市九原区,109.968122,40.600581
内蒙古自治区包头市土默特右旗,110.524263,40.569426
内蒙古自治区包头市固阳县,110.060514,41.034106
内蒙古自治区包头市达尔罕茂明安联合旗,110.432626,41.698992
内蒙古自治区乌海市,106.794249,39.655388
内蒙古自治区乌海市市辖区,106.794249,39.655388
内蒙古自治区乌海市海勃湾区,106.822779,39.691156
内蒙古自治区乌海市海南区,106.891424,39.441364
内蒙古自治区乌海市乌达区,106.726099,39.505925
内蒙古自治区赤峰市,118.886856,42.257817
内蒙古自治区赤峰市市辖区,118.886856,42.257817
内蒙古自治区赤峰市红山区,118.967296,42.271963
内蒙古自治区赤峰市元宝山区,119.288611,42.038902
内蒙古自治区赤峰市松山区,118.933235,42.284008
内蒙古自治区赤峰市阿鲁科尔沁旗,120.0657,43.872299
内蒙古自治区赤峰市巴林左旗,119.37949,43.971126
内蒙古自治区赤峰市巴林右旗,118.66518,43.534414
内蒙古自治区赤峰市林西县,118.05545,43.61812
内蒙古自治区赤峰市克什克腾旗,117.545798,43.264989
内蒙古自治区赤峰市翁牛特旗,119.00658,42.936188
内蒙古自治区赤峰市喀喇沁旗,118.701938,41.927364
内蒙古自治区赤峰市宁城县,118.557602,41.415477
内蒙古自治区赤峰市敖汉旗,119.921604,42.290782
内蒙古自治区通辽市,122.243444,43.65289
内蒙古自治区通辽市市辖区,122.243444,43.65289
内蒙古自治区通辽市科尔沁区,122.255675,43.623077
内蒙古自治区通辽市科尔沁左翼中旗,123.312265,44.126626
内蒙古自治区通辽市科尔沁左翼后旗,122.356749,42.935159
内蒙古自治区通辽市开鲁县,121.319309,43.601244
内蒙古自治区通辽市库伦旗,121.810701,42.735657
内蒙古自治区通辽市奈曼旗,120.662419,42.845455
内蒙古自治区通辽市扎鲁特旗,120.911676,44.556389
内蒙古自治区通辽市霍林郭勒市,119.663534,45.531726
内蒙古自治区鄂尔多斯市,109.781327,39.608266
内蒙古自治区鄂尔多斯市市辖区,109.781327,39.608266
内蒙古自治区鄂尔多斯市东胜区,109.963339,39.822507
内蒙古自治区鄂尔多斯市康巴什区,113.2297105,36.3341475
内蒙古自治区鄂尔多斯市达拉特旗,110.033833,40.412438
内蒙古自治区鄂尔多斯市准格尔旗,111.240171,39.864362
内蒙古自治区鄂尔多斯市鄂托克前旗,107.477515,38.182362
内蒙古自治区鄂尔多斯市鄂托克旗,107.976161,39.08965
内蒙古自治区鄂尔多斯市杭锦旗,108.736208,39.833309
内蒙古自治区鄂尔多斯市乌审旗,108.817607,38.604136
内蒙古自治区鄂尔多斯市伊金霍洛旗,109.74774,39.56466
内蒙古自治区呼伦贝尔市,119.765744,49.211574
内蒙古自治区呼伦贝尔市市辖区,119.765744,49.211574
内蒙古自治区呼伦贝尔市海拉尔区,119.736279,49.212189
内蒙古自治区呼伦贝尔市扎赉诺尔区,117.670248,49.510375
内蒙古自治区呼伦贝尔市阿荣旗,123.45905,48.126585
内蒙古自治区呼伦贝尔市莫力达瓦达斡尔族自治旗,124.519023,48.477729
内蒙古自治区呼伦贝尔市鄂伦春自治旗,123.726201,50.591842
内蒙古自治区呼伦贝尔市鄂温克族自治旗,119.755213,49.146588
内蒙古自治区呼伦贝尔市陈巴尔虎旗,119.424026,49.328916
内蒙古自治区呼伦贝尔市新巴尔虎左旗,118.26982,48.218241
内蒙古自治区呼伦贝尔市新巴尔虎右旗,116.82369,48.672101
内蒙古自治区呼伦贝尔市满洲里市,117.37853,49.597841
内蒙古自治区呼伦贝尔市牙克石市,120.735775,49.293222
内蒙古自治区呼伦贝尔市扎兰屯市,122.737467,48.013733
内蒙古自治区呼伦贝尔市额尔古纳市,120.180506,50.243102
内蒙古自治区呼伦贝尔市根河市,121.520388,50.780345
内蒙古自治区巴彦淖尔市,107.387657,40.743213
内蒙古自治区巴彦淖尔市市辖区,107.387657,40.743213
内蒙古自治区巴彦淖尔市临河区,107.363919,40.751187
内蒙古自治区巴彦淖尔市五原县,108.267562,41.088422
内蒙古自治区巴彦淖尔市磴口县,107.008248,40.330524
内蒙古自治区巴彦淖尔市乌拉特前旗,108.652119,40.73703
内蒙古自治区巴彦淖尔市乌拉特中旗,108.513645,41.587732
内蒙古自治区巴彦淖尔市乌拉特后旗,107.074621,41.084283
内蒙古自治区巴彦淖尔市杭锦后旗,107.150909,40.885896
内蒙古自治区乌兰察布市,113.132585,40.994785
内蒙古自治区乌兰察布市市辖区,113.132585,40.994785
内蒙古自治区乌兰察布市集宁区,113.123779,40.990689
内蒙古自治区乌兰察布市卓资县,112.577528,40.894692
内蒙古自治区乌兰察布市化德县,114.010438,41.90456
内蒙古自治区乌兰察布市商都县,113.577816,41.562113
内蒙古自治区乌兰察布市兴和县,113.834173,40.872301
内蒙古自治区乌兰察布市凉城县,112.503971,40.531555
内蒙古自治区乌兰察布市察哈尔右翼前旗,113.214733,40.785631
内蒙古自治区乌兰察布市察哈尔右翼中旗,112.635577,41.277462
内蒙古自治区乌兰察布市察哈尔右翼后旗,113.191035,41.436069
内蒙古自治区乌兰察布市四子王旗,111.706618,41.533462
内蒙古自治区乌兰察布市丰镇市,113.109892,40.436983
内蒙古自治区兴安盟,122.067042,46.077561
内蒙古自治区兴安盟乌兰浩特市,122.093123,46.072732
内蒙古自治区兴安盟阿尔山市,119.943575,47.17744
内蒙古自治区兴安盟科尔沁右翼前旗,121.95255,46.07981
内蒙古自治区兴安盟科尔沁右翼中旗,121.47653,45.060837
内蒙古自治区兴安盟扎赉特旗,122.899656,46.723237
内蒙古自治区兴安盟突泉县,121.593799,45.38193
内蒙古自治区锡林郭勒盟,116.048222,43.933454
内蒙古自治区锡林郭勒盟二连浩特市,111.977943,43.65317
内蒙古自治区锡林郭勒盟锡林浩特市,116.086032,43.933411
内蒙古自治区锡林郭勒盟阿巴嘎旗,114.950248,44.022995
内蒙古自治区锡林郭勒盟苏尼特左旗,113.667248,43.85988
内蒙古自治区锡林郭勒盟苏尼特右旗,112.641783,42.742892
内蒙古自治区锡林郭勒盟东乌珠穆沁旗,116.974494,45.498221
内蒙古自治区锡林郭勒盟西乌珠穆沁旗,117.608911,44.587882
内蒙古自治区锡林郭勒盟太仆寺旗,115.282986,41.877136
内蒙古自治区锡林郭勒盟镶黄旗,113.847287,42.232371
内蒙古自治区锡林郭勒盟正镶白旗,115.029849,42.287471
内蒙古自治区锡林郭勒盟正蓝旗,115.99247,42.241638
内蒙古自治区锡林郭勒盟多伦县,116.485556,42.203591
内蒙古自治区阿拉善盟,105.728969,38.851892
内蒙古自治区阿拉善盟阿拉善左旗,105.666293,38.833411
内蒙古自治区阿拉善盟阿拉善右旗,101.666917,39.216186
内蒙古自治区阿拉善盟额济纳旗,101.05559,41.954347
辽宁省,123.42944,41.835441
辽宁省沈阳市,123.431474,41.805698
辽宁省沈阳市市辖区,123.431474,41.805698
辽宁省沈阳市和平区,123.39568,41.78945
辽宁省沈阳市沈河区,123.458897,41.795655
辽宁省沈阳市大东区,123.508858,41.81317
辽宁省沈阳市皇姑区,123.44197,41.824796
辽宁省沈阳市铁西区,123.376301,41.802914
辽宁省沈阳市苏家屯区,123.344031,41.664757
辽宁省沈阳市浑南区,123.449715,41.714914
辽宁省沈阳市沈北新区,123.583197,41.912487
辽宁省沈阳市于洪区,123.308136,41.793743
辽宁省沈阳市辽中区,122.765409,41.516827
辽宁省沈阳市康平县,123.355701,42.741005
辽宁省沈阳市法库县,123.440495,42.50073
辽宁省沈阳市新民市,122.725537,41.932648
辽宁省大连市,121.614682,38.914003
辽宁省大连市市辖区,121.614682,38.914003
辽宁省大连市中山区,121.644927,38.918574
辽宁省大连市西岗区,121.612325,38.914687
辽宁省大连市沙河口区,121.5942,38.904808
辽宁省大连市甘井子区,121.525461,38.953351
辽宁省大连市旅顺口区,121.261953,38.851705
辽宁省大连市金州区,121.782769,39.05046
辽宁省大连市普兰店区,122.26177,39.741886
辽宁省大连市长海县,122.588494,39.272728
辽宁省大连市瓦房店市,121.979603,39.627114
辽宁省大连市庄河市,122.967328,39.680811
辽宁省鞍山市,122.994329,41.108647
辽宁省鞍山市市辖区,122.994329,41.108647
辽宁省鞍山市铁东区,122.991052,41.089933
辽宁省鞍山市铁西区,122.96963,41.119885
辽宁省鞍山市立山区,123.029091,41.150401
辽宁省鞍山市千山区,122.949298,41.068909
辽宁省鞍山市台安县,122.436196,41.412768
辽宁省鞍山市岫岩满族自治县,123.280935,40.29088
辽宁省鞍山市海城市,122.685217,40.882377
辽宁省抚顺市,123.957208,41.880872
辽宁省抚顺市市辖区,123.957208,41.880872
辽宁省抚顺市新抚区,123.912861,41.86208
辽宁省抚顺市东洲区,124.038685,41.853192
辽宁省抚顺市望花区,123.784206,41.853646
辽宁省抚顺市顺城区,123.94504,41.883375
辽宁省抚顺市抚顺县,124.097979,41.922644
辽宁省抚顺市新宾满族自治县,125.039978,41.734256
辽宁省抚顺市清原满族自治县,124.924083,42.100539
辽宁省本溪市,123.766485,41.294175
辽宁省本溪市市辖区,123.766485,41.294175
辽宁省本溪市平山区,123.768926,41.299702
辽宁省本溪市溪湖区,123.767647,41.329219
辽宁省本溪市明山区,123.817212,41.30871
辽宁省本溪市南芬区,123.744802,41.100445
辽宁省本溪市本溪满族自治县,124.120436,41.301892
辽宁省本溪市桓仁满族自治县,125.361007,41.267128
辽宁省丹东市,124.354706,40.000499
辽宁省丹东市市辖区,124.354706,40.000499
辽宁省丹东市元宝区,124.395757,40.13652
辽宁省丹东市振兴区,124.360264,40.105194
辽宁省丹东市振安区,124.428162,40.158267
辽宁省丹东市宽甸满族自治县,124.78366,40.731317
辽宁省丹东市东港市,124.152705,39.863008
辽宁省丹东市凤城市,124.066919,40.452298
辽宁省锦州市,121.127003,41.095119
辽宁省锦州市市辖区,121.127003,41.095119
辽宁省锦州市古塔区,121.128279,41.117245
辽宁省锦州市凌河区,121.150877,41.11499
辽宁省锦州市太和区,121.103892,41.109147
辽宁省锦州市黑山县,122.123443,41.666028
辽宁省锦州市义县,121.23908,41.533087
辽宁省锦州市凌海市,121.35773,41.1734
辽宁省锦州市北镇市,121.795962,41.598764
辽宁省营口市,122.235417,40.667012
辽宁省营口市市辖区,122.235417,40.667012
辽宁省营口市站前区,122.258961,40.67267
辽宁省营口市西市区,122.206414,40.666408
辽宁省营口市鲅鱼圈区,122.107814,40.230636
辽宁省营口市老边区,122.379967,40.680303
辽宁省营口市盖州市,122.348936,40.400611
辽宁省营口市大石桥市,122.509131,40.644622
辽宁省阜新市,121.670323,42.021619
辽宁省阜新市市辖区,121.670323,42.021619
辽宁省阜新市海州区,121.656255,42.013242
辽宁省阜新市新邱区,121.792535,42.087632
辽宁省阜新市太平区,121.678512,42.0106
辽宁省阜新市清河门区,121.416105,41.7831
辽宁省阜新市细河区,121.68054,42.025495
辽宁省阜新市阜新蒙古族自治县,121.757901,42.065175
辽宁省阜新市彰武县,122.538793,42.386544
辽宁省辽阳市,123.236944,41.267244
辽宁省辽阳市市辖区,123.236944,41.267244
辽宁省辽阳市白塔区,123.174325,41.270347
辽宁省辽阳市白塔区,123.185386,41.262608
辽宁省辽阳市宏伟区,123.196672,41.217649
